station_id,validdate,leisure_biking:idx,snow_depth:cm,t_2m:C,precip_24h:mm,weather_symbol_1h:idx,effective_cloud_cover:octas
didok_8509786,2021-07-15T14:00:00Z,0.00,0.00,14.50,13.95,8.00,7.00
didok_8509786,2021-07-16T14:00:00Z,0.45,0.00,16.40,15.38,4.00,7.00
didok_8509786,2021-07-17T14:00:00Z,0.80,0.00,18.40,0.27,4.00,7.00
didok_8509786,2021-07-18T14:00:00Z,0.70,0.00,17.30,1.84,4.00,8.00
didok_8509786,2021-07-19T14:00:00Z,1.00,0.00,22.10,0.00,1.00,0.00
didok_8509786,2021-07-20T14:00:00Z,1.00,0.00,21.50,0.00,1.00,0.00
didok_8509786,2021-07-21T14:00:00Z,0.90,0.00,22.20,0.00,1.00,0.00
didok_8509786,2021-07-22T14:00:00Z,0.85,0.00,22.40,0.01,1.00,0.00
didok_8509786,2021-07-23T14:00:00Z,1.00,0.00,24.40,0.02,1.00,0.00
didok_8509786,2021-07-24T14:00:00Z,0.00,0.00,20.60,5.55,14.00,8.00
didok_8509786,2021-07-25T14:00:00Z,0.00,0.00,20.10,25.68,8.00,2.00
didok_8509786,2021-07-26T14:00:00Z,0.55,0.00,23.10,16.76,4.00,8.00
didok_8509786,2021-07-27T14:00:00Z,0.70,0.00,20.90,11.63,4.00,7.00
didok_8509786,2021-07-28T14:00:00Z,0.00,0.00,13.60,26.36,5.00,8.00
didok_8509786,2021-07-29T14:00:00Z,1.00,0.00,20.60,1.46,1.00,0.00
didok_8509786,2021-07-30T14:00:00Z,0.80,0.00,25.90,0.60,1.00,0.00
didok_8509786,2021-07-31T14:00:00Z,0.00,0.00,17.60,35.36,14.00,8.00
didok_8509786,2021-08-01T14:00:00Z,0.00,0.00,10.80,43.79,5.00,8.00
didok_8509786,2021-08-02T14:00:00Z,0.00,0.00,16.30,0.63,8.00,1.00
didok_8509786,2021-08-03T14:00:00Z,0.00,0.00,17.80,1.73,5.00,8.00
didok_8509786,2021-08-04T14:00:00Z,0.00,0.00,11.70,16.19,5.00,8.00
didok_8509786,2021-08-05T14:00:00Z,0.45,0.00,16.70,12.67,5.00,7.00
didok_8509786,2021-08-06T14:00:00Z,1.00,0.00,18.30,1.43,3.00,4.00
didok_8509786,2021-08-07T14:00:00Z,0.00,0.00,20.50,1.40,5.00,8.00
didok_8509786,2021-08-08T14:00:00Z,0.25,0.00,13.50,14.37,5.00,8.00
didok_8509786,2021-08-09T14:00:00Z,1.00,0.00,19.00,0.00,1.00,0.00
didok_8509786,2021-08-10T14:00:00Z,0.90,0.00,22.30,0.16,1.00,1.00
didok_8509786,2021-08-11T14:00:00Z,0.90,0.00,24.30,0.74,1.00,0.00
didok_8509786,2021-08-12T14:00:00Z,0.65,0.00,27.40,0.00,1.00,0.00
didok_8509786,2021-08-13T14:00:00Z,0.70,0.00,25.90,8.88,1.00,0.00
didok_8509786,2021-08-14T14:00:00Z,0.80,0.00,28.10,0.00,1.00,0.00
didok_8509786,2021-08-15T14:00:00Z,0.00,0.00,28.10,1.59,14.00,0.00
didok_8509786,2021-08-16T14:00:00Z,0.00,0.00,13.00,47.08,5.00,8.00
didok_8509786,2021-08-17T14:00:00Z,0.90,0.00,15.80,4.03,1.00,1.00
didok_8509786,2021-08-18T14:00:00Z,0.90,0.00,16.50,0.26,1.00,0.00
didok_8509786,2021-08-19T14:00:00Z,0.80,0.00,17.80,0.00,1.00,2.00
didok_8509786,2021-08-20T14:00:00Z,1.00,0.00,20.30,0.00,1.00,0.00
didok_8509786,2021-08-21T14:00:00Z,1.00,0.00,23.90,0.00,1.00,0.00
didok_8509786,2021-08-22T14:00:00Z,0.60,0.00,17.00,2.15,4.00,8.00
didok_8509786,2021-08-23T14:00:00Z,0.90,0.00,16.60,8.63,1.00,1.00
didok_8509786,2021-08-24T14:00:00Z,0.90,0.00,16.20,0.00,1.00,0.00
didok_8509786,2021-08-25T14:00:00Z,0.90,0.00,16.70,0.00,1.00,0.00
didok_8509786,2021-08-26T14:00:00Z,0.60,0.00,16.10,0.00,4.00,8.00
didok_8509786,2021-08-27T14:00:00Z,0.75,0.00,14.20,0.50,1.00,1.00
didok_8509786,2021-08-28T14:00:00Z,0.30,0.00,13.00,0.33,4.00,8.00
didok_8509786,2021-08-29T14:00:00Z,0.30,0.00,11.00,3.68,4.00,8.00
didok_8509786,2021-08-30T14:00:00Z,0.55,0.00,11.50,1.52,4.00,8.00
didok_8509786,2021-08-31T14:00:00Z,0.75,0.00,14.50,1.27,2.00,2.00
didok_8509786,2021-09-01T14:00:00Z,0.90,0.00,17.20,0.38,1.00,0.00
didok_8509786,2021-09-02T14:00:00Z,1.00,0.00,19.70,0.00,1.00,0.00
didok_8509786,2021-09-03T14:00:00Z,0.90,0.00,19.40,0.00,2.00,3.00
didok_8509786,2021-09-04T14:00:00Z,0.75,0.00,19.50,0.03,1.00,0.00
didok_8509786,2021-09-05T14:00:00Z,0.90,0.00,19.90,0.01,1.00,2.00
didok_8509786,2021-09-06T14:00:00Z,1.00,0.00,20.20,0.00,1.00,1.00
didok_8509786,2021-09-07T14:00:00Z,1.00,0.00,20.50,0.00,3.00,5.00
didok_8509786,2021-09-08T14:00:00Z,0.85,0.00,21.10,0.00,1.00,0.00
didok_8509786,2021-09-09T14:00:00Z,0.70,0.00,19.90,2.82,3.00,5.00
didok_8509786,2021-09-10T14:00:00Z,0.80,0.00,18.90,0.00,4.00,8.00
didok_8509786,2021-09-11T14:00:00Z,0.90,0.00,18.10,1.14,2.00,3.00
didok_8509786,2021-09-12T14:00:00Z,1.00,0.00,18.60,0.00,2.00,4.00
didok_8509786,2021-09-13T14:00:00Z,1.00,0.00,20.40,0.00,1.00,0.00
didok_8509786,2021-09-14T14:00:00Z,1.00,0.00,23.30,0.00,1.00,0.00
didok_8509786,2021-09-15T14:00:00Z,0.50,0.00,19.10,1.82,8.00,8.00
didok_8509786,2021-09-16T14:00:00Z,0.40,0.00,14.80,4.52,5.00,8.00
didok_8509786,2021-09-17T14:00:00Z,0.90,0.00,16.10,12.54,1.00,0.00
didok_8509786,2021-09-18T14:00:00Z,0.90,0.00,16.30,0.00,1.00,0.00
didok_8509786,2021-09-19T14:00:00Z,0.00,0.00,8.50,27.19,5.00,8.00
didok_8509786,2021-09-20T14:00:00Z,0.35,0.00,11.50,5.21,4.00,8.00
didok_8509786,2021-09-21T14:00:00Z,0.90,0.00,14.60,1.18,1.00,0.00
didok_8509786,2021-09-22T14:00:00Z,0.60,0.00,13.50,0.00,4.00,8.00
didok_8509786,2021-09-23T14:00:00Z,0.90,0.00,19.70,0.00,1.00,0.00
didok_8509786,2021-09-24T14:00:00Z,1.00,0.00,18.30,0.00,1.00,0.00
didok_8509786,2021-09-25T14:00:00Z,1.00,0.00,22.30,0.00,1.00,0.00
didok_8509786,2021-09-26T14:00:00Z,0.60,0.00,15.90,6.71,4.00,8.00
didok_8509786,2021-09-27T14:00:00Z,0.45,0.00,16.50,2.68,5.00,8.00
didok_8509786,2021-09-28T14:00:00Z,0.70,0.00,17.80,0.29,4.00,8.00
didok_8509786,2021-09-29T14:00:00Z,0.30,0.00,13.70,9.79,3.00,6.00
didok_8509786,2021-09-30T14:00:00Z,0.70,0.00,13.40,1.40,1.00,0.00
didok_8509786,2021-10-01T14:00:00Z,0.65,0.00,18.50,0.00,3.00,4.00
didok_8509786,2021-10-02T14:00:00Z,0.75,0.00,17.30,0.00,1.00,0.00
didok_8509786,2021-10-03T14:00:00Z,0.60,0.00,15.00,0.00,4.00,8.00
didok_8509786,2021-10-04T14:00:00Z,0.00,0.00,9.50,5.04,5.00,8.00
didok_8509786,2021-10-05T14:00:00Z,0.35,0.00,11.50,16.61,5.00,8.00
didok_8509786,2021-10-06T14:00:00Z,0.45,0.00,9.30,10.63,1.00,1.00
didok_8509786,2021-10-07T14:00:00Z,0.45,0.00,9.70,0.02,4.00,8.00
didok_8509786,2021-10-08T14:00:00Z,0.80,0.00,12.30,0.00,1.00,0.00
didok_8509786,2021-10-09T14:00:00Z,0.80,0.00,11.30,0.00,1.00,0.00
didok_8509786,2021-10-10T14:00:00Z,0.80,0.00,11.40,0.00,1.00,0.00
didok_8509786,2021-10-11T14:00:00Z,0.50,0.00,11.50,0.00,3.00,5.00
didok_8509786,2021-10-12T14:00:00Z,0.45,0.00,6.20,0.15,4.00,8.00
didok_8509786,2021-10-13T14:00:00Z,0.60,0.00,7.80,2.68,1.00,1.00
didok_8509786,2021-10-14T14:00:00Z,0.70,0.00,10.80,0.00,1.00,0.00
didok_8509786,2021-10-15T14:00:00Z,0.80,0.00,13.40,0.00,1.00,0.00
didok_8509786,2021-10-16T14:00:00Z,0.70,0.00,11.60,0.02,1.00,0.00
didok_8509786,2021-10-17T14:00:00Z,0.80,0.00,13.00,0.00,1.00,0.00
didok_8509786,2021-10-18T14:00:00Z,0.80,0.00,14.40,0.00,1.00,0.00
didok_8509786,2021-10-19T14:00:00Z,0.60,0.00,13.60,0.01,4.00,8.00
didok_8509786,2021-10-20T14:00:00Z,0.75,0.00,17.30,0.00,2.00,4.00
didok_8509786,2021-10-21T14:00:00Z,0.35,0.00,11.30,3.10,4.00,8.00
didok_8509786,2021-10-22T14:00:00Z,0.60,0.00,8.90,0.00,1.00,0.00
didok_8509786,2021-10-23T14:00:00Z,0.60,0.00,9.20,0.00,1.00,0.00
didok_8509786,2021-10-24T14:00:00Z,0.90,0.00,14.10,0.00,1.00,0.00
didok_8509786,2021-10-25T14:00:00Z,0.70,0.00,13.50,0.00,3.00,4.00
didok_8509786,2021-10-26T14:00:00Z,0.60,0.00,9.80,0.00,1.00,0.00
didok_8509786,2021-10-27T14:00:00Z,0.80,0.00,13.60,0.00,1.00,0.00
didok_8509786,2021-10-28T14:00:00Z,0.90,0.00,14.40,0.00,1.00,0.00
didok_8509786,2021-10-29T14:00:00Z,0.45,0.00,13.40,0.00,4.00,8.00
didok_8509786,2021-10-30T14:00:00Z,0.20,0.00,8.50,1.01,5.00,8.00
didok_8509786,2021-10-31T14:00:00Z,0.45,0.00,13.20,0.00,3.00,5.00
didok_8509786,2021-11-01T14:00:00Z,0.00,0.00,4.30,11.74,5.00,8.00
didok_8509786,2021-11-02T14:00:00Z,0.40,0.00,8.30,3.05,4.00,8.00
didok_8509786,2021-11-03T14:00:00Z,0.00,0.10,3.20,1.19,5.00,8.00
didok_8509786,2021-11-04T14:00:00Z,0.00,0.40,2.60,15.25,4.00,8.00
didok_8509786,2021-11-05T14:00:00Z,0.70,0.20,5.30,0.00,1.00,1.00
didok_8509786,2021-11-06T14:00:00Z,0.00,0.00,4.60,0.00,1.00,0.00
didok_8509786,2021-11-07T14:00:00Z,0.70,0.00,6.30,0.00,1.00,0.00
didok_8509786,2021-11-08T14:00:00Z,0.00,0.00,5.00,0.00,2.00,4.00
didok_8509786,2021-11-09T14:00:00Z,0.80,0.00,12.50,0.00,1.00,0.00
didok_8509786,2021-11-10T14:00:00Z,0.50,0.00,12.80,0.00,4.00,8.00
didok_8509786,2021-11-11T14:00:00Z,0.90,0.00,14.00,0.00,2.00,3.00
didok_8509786,2021-11-12T14:00:00Z,0.80,0.00,12.80,0.00,1.00,0.00
didok_8509786,2021-11-13T14:00:00Z,0.00,0.00,4.60,3.24,5.00,8.00
didok_8509786,2021-11-14T14:00:00Z,0.00,0.00,4.50,29.58,4.00,8.00
didok_8509786,2021-11-15T14:00:00Z,0.50,0.00,8.40,0.11,4.00,8.00
didok_8509786,2021-11-16T14:00:00Z,0.50,0.00,5.70,0.00,4.00,7.00
didok_8509786,2021-11-17T14:00:00Z,0.00,0.00,2.90,0.20,4.00,8.00
didok_8509786,2021-11-18T14:00:00Z,0.00,0.00,4.70,0.00,4.00,7.00
didok_8509786,2021-11-19T14:00:00Z,0.70,0.00,8.70,0.00,1.00,0.00
didok_8509786,2021-11-20T14:00:00Z,0.70,0.00,10.00,0.03,1.00,0.00
didok_8509786,2021-11-21T14:00:00Z,0.70,0.00,6.00,0.00,1.00,0.00
didok_8509786,2021-11-22T14:00:00Z,0.00,0.00,1.90,0.97,4.00,8.00
didok_8509786,2021-11-23T14:00:00Z,0.70,0.00,5.10,0.04,1.00,0.00
didok_8509786,2021-11-24T14:00:00Z,0.60,0.00,9.50,0.00,1.00,0.00
didok_8509786,2021-11-25T14:00:00Z,0.45,0.00,6.30,0.03,4.00,8.00
didok_8509786,2021-11-26T14:00:00Z,0.00,1.00,-1.40,0.60,4.00,8.00
didok_8509786,2021-11-27T14:00:00Z,0.00,1.00,0.60,0.04,4.00,8.00
didok_8509786,2021-11-28T14:00:00Z,0.00,10.30,-1.60,5.26,4.00,8.00
didok_8509786,2021-11-29T14:00:00Z,0.00,22.00,-2.80,4.43,9.00,8.00
didok_8509786,2021-11-30T14:00:00Z,0.00,28.00,-1.30,3.72,7.00,8.00
didok_8509786,2021-12-01T14:00:00Z,0.00,23.30,5.90,4.09,4.00,8.00
didok_8509786,2021-12-02T14:00:00Z,0.00,16.30,0.90,2.18,7.00,8.00
didok_8509786,2021-12-03T14:00:00Z,0.00,19.00,-0.40,1.65,1.00,0.00
didok_8509786,2021-12-04T14:00:00Z,0.00,20.00,4.30,17.38,5.00,8.00
didok_8509786,2021-12-05T14:00:00Z,0.00,23.70,0.70,4.96,4.00,8.00
didok_8509786,2021-12-06T14:00:00Z,0.00,30.00,-0.30,0.83,1.00,0.00
didok_8509786,2021-12-07T14:00:00Z,0.00,37.20,0.30,4.62,1.00,0.00
didok_8509786,2021-12-08T14:00:00Z,0.00,43.90,-0.50,10.46,7.00,8.00
didok_8509786,2021-12-09T14:00:00Z,0.00,58.20,-1.50,9.93,4.00,8.00
didok_8509786,2021-12-10T14:00:00Z,0.00,47.20,-0.60,2.90,7.00,8.00
didok_8509786,2021-12-11T14:00:00Z,0.00,53.20,-1.00,7.71,3.00,6.00
didok_8509786,2021-12-12T14:00:00Z,0.00,51.20,2.30,0.93,4.00,8.00
didok_8509786,2021-12-13T14:00:00Z,0.00,42.90,6.70,0.00,1.00,0.00
didok_8509786,2021-12-14T14:00:00Z,0.00,39.90,8.20,0.00,4.00,8.00
didok_8509786,2021-12-15T14:00:00Z,0.00,37.00,6.30,0.00,1.00,0.00
didok_8509786,2021-12-16T14:00:00Z,0.00,37.00,1.90,0.00,1.00,0.00
didok_8509786,2021-12-17T14:00:00Z,0.00,36.90,5.20,0.00,1.00,0.00
didok_8509786,2021-12-18T14:00:00Z,0.00,35.90,6.00,0.00,1.00,0.00
didok_8509786,2021-12-19T14:00:00Z,0.00,34.90,5.10,0.00,1.00,0.00
didok_8509786,2021-12-20T14:00:00Z,0.00,34.20,0.90,0.00,1.00,0.00
didok_8509786,2021-12-21T14:00:00Z,0.00,34.20,1.70,0.00,1.00,0.00
didok_8509786,2021-12-22T14:00:00Z,0.00,33.90,2.30,0.00,1.00,0.00
didok_8509786,2021-12-23T14:00:00Z,0.00,33.20,5.00,0.00,4.00,8.00
didok_8509786,2021-12-24T14:00:00Z,0.00,32.90,3.70,0.05,4.00,8.00
didok_8509786,2021-12-25T14:00:00Z,0.00,30.90,4.00,1.55,4.00,8.00
didok_8509786,2021-12-26T14:00:00Z,0.00,29.20,3.90,0.99,4.00,8.00
didok_8509786,2021-12-27T14:00:00Z,0.00,27.90,5.70,0.03,4.00,8.00
didok_8509786,2021-12-28T14:00:00Z,0.00,27.20,4.90,15.95,5.00,8.00
didok_8509786,2021-12-29T14:00:00Z,0.00,25.90,2.20,19.20,5.00,8.00
didok_8509786,2021-12-30T14:00:00Z,0.00,22.90,9.90,9.11,3.00,6.00
didok_8509786,2021-12-31T14:00:00Z,0.00,17.90,11.70,0.00,1.00,0.00
didok_8531202,2021-01-01T14:00:00Z,0.00,70.50,-6.60,0.00,4.00,8.00
didok_8531202,2021-01-02T14:00:00Z,0.00,74.50,-5.80,0.21,4.00,8.00
didok_8531202,2021-01-03T14:00:00Z,0.00,76.50,-8.20,0.42,4.00,8.00
didok_8531202,2021-01-04T14:00:00Z,0.00,74.50,-9.40,0.00,1.00,0.00
didok_8531202,2021-01-05T14:00:00Z,0.00,73.50,-10.50,0.00,2.00,3.00
didok_8531202,2021-01-06T14:00:00Z,0.00,73.20,-10.70,0.23,4.00,8.00
didok_8531202,2021-01-07T14:00:00Z,0.00,72.50,-12.20,0.00,1.00,0.00
didok_8531202,2021-01-08T14:00:00Z,0.00,71.30,-13.40,0.00,1.00,0.00
didok_8531202,2021-01-09T14:00:00Z,0.00,69.70,-9.20,0.00,2.00,4.00
didok_8531202,2021-01-10T14:00:00Z,0.00,69.50,-11.00,0.00,1.00,0.00
didok_8531202,2021-01-11T14:00:00Z,0.00,68.50,-8.30,0.00,1.00,0.00
didok_8531202,2021-01-12T14:00:00Z,0.00,67.30,-5.70,0.00,4.00,8.00
didok_8531202,2021-01-13T14:00:00Z,0.00,68.50,-10.70,5.10,1.00,0.00
didok_8531202,2021-01-14T14:00:00Z,0.00,96.70,-8.30,22.39,7.00,8.00
didok_8531202,2021-01-15T14:00:00Z,0.00,99.40,-7.90,6.33,3.00,5.00
didok_8531202,2021-01-16T14:00:00Z,0.00,96.80,-11.80,0.03,1.00,0.00
didok_8531202,2021-01-17T14:00:00Z,0.00,92.50,-10.40,0.37,7.00,8.00
didok_8531202,2021-01-18T14:00:00Z,0.00,90.70,-11.30,0.22,1.00,0.00
didok_8531202,2021-01-19T14:00:00Z,0.00,88.70,-5.40,0.00,1.00,0.00
didok_8531202,2021-01-20T14:00:00Z,0.00,89.70,-6.20,0.00,1.00,0.00
didok_8531202,2021-01-21T14:00:00Z,0.00,94.70,-4.80,1.62,7.00,8.00
didok_8531202,2021-01-22T14:00:00Z,0.00,105.70,-3.60,5.87,7.00,8.00
didok_8531202,2021-01-23T14:00:00Z,0.00,117.20,-8.10,7.56,2.00,4.00
didok_8531202,2021-01-24T14:00:00Z,0.00,111.70,-13.80,0.14,2.00,4.00
didok_8531202,2021-01-25T14:00:00Z,0.00,107.40,-12.70,0.11,4.00,8.00
didok_8531202,2021-01-26T14:00:00Z,0.00,105.50,-14.50,0.30,2.00,2.00
didok_8531202,2021-01-27T14:00:00Z,0.00,111.50,-6.90,3.37,7.00,8.00
didok_8531202,2021-01-28T14:00:00Z,0.00,133.50,-0.90,16.54,7.00,8.00
didok_8531202,2021-01-29T14:00:00Z,0.00,129.50,-4.80,6.41,4.00,8.00
didok_8531202,2021-01-30T14:00:00Z,0.00,133.00,-2.80,5.38,7.00,8.00
didok_8531202,2021-01-31T14:00:00Z,0.00,133.50,-4.00,3.43,1.00,0.00
didok_8531202,2021-02-01T14:00:00Z,0.00,129.50,-3.70,0.68,4.00,8.00
didok_8531202,2021-02-02T14:00:00Z,0.00,126.50,-2.60,0.40,4.00,8.00
didok_8531202,2021-02-03T14:00:00Z,0.00,123.50,-1.90,0.12,4.00,8.00
didok_8531202,2021-02-04T14:00:00Z,0.00,121.50,-0.20,0.00,4.00,8.00
didok_8531202,2021-02-05T14:00:00Z,0.00,119.40,1.60,0.00,4.00,8.00
didok_8531202,2021-02-06T14:00:00Z,0.00,117.40,-1.10,0.00,3.00,4.00
didok_8531202,2021-02-07T14:00:00Z,0.00,141.70,-2.10,16.92,9.00,8.00
didok_8531202,2021-02-08T14:00:00Z,0.00,149.70,-8.10,8.48,1.00,0.00
didok_8531202,2021-02-09T14:00:00Z,0.00,144.00,-6.90,0.00,3.00,6.00
didok_8531202,2021-02-10T14:00:00Z,0.00,142.70,-6.40,1.67,7.00,8.00
didok_8531202,2021-02-11T14:00:00Z,0.00,139.70,-11.00,0.16,1.00,0.00
didok_8531202,2021-02-12T14:00:00Z,0.00,137.50,-6.90,0.00,4.00,8.00
didok_8531202,2021-02-13T14:00:00Z,0.00,136.70,-13.30,0.00,1.00,0.00
didok_8531202,2021-02-14T14:00:00Z,0.00,134.80,-13.00,0.00,1.00,0.00
didok_8531202,2021-02-15T14:00:00Z,0.00,134.30,-3.40,0.02,4.00,8.00
didok_8531202,2021-02-16T14:00:00Z,0.00,132.50,1.30,1.55,4.00,8.00
didok_8531202,2021-02-17T14:00:00Z,0.00,131.80,-3.00,1.16,1.00,0.00
didok_8531202,2021-02-18T14:00:00Z,0.00,129.50,-2.40,0.00,4.00,8.00
didok_8531202,2021-02-19T14:00:00Z,0.00,128.70,-1.40,0.00,2.00,4.00
didok_8531202,2021-02-20T14:00:00Z,0.00,126.70,0.50,0.00,1.00,0.00
didok_8531202,2021-02-21T14:00:00Z,0.00,125.70,0.10,0.00,1.00,0.00
didok_8531202,2021-02-22T14:00:00Z,0.00,124.80,0.20,0.00,2.00,4.00
didok_8531202,2021-02-23T14:00:00Z,0.00,121.70,3.20,0.00,4.00,7.00
didok_8531202,2021-02-24T14:00:00Z,0.00,120.70,2.70,0.00,1.00,0.00
didok_8531202,2021-02-25T14:00:00Z,0.00,119.70,2.10,0.00,1.00,0.00
didok_8531202,2021-02-26T14:00:00Z,0.00,118.70,2.80,0.00,1.00,0.00
didok_8531202,2021-02-27T14:00:00Z,0.00,118.50,-1.60,0.00,1.00,0.00
didok_8531202,2021-02-28T14:00:00Z,0.00,117.70,-0.60,0.00,1.00,0.00
didok_8531202,2021-03-01T14:00:00Z,0.00,116.70,-1.40,0.00,1.00,0.00
didok_8531202,2021-03-02T14:00:00Z,0.00,115.70,0.90,0.00,1.00,0.00
didok_8531202,2021-03-03T14:00:00Z,0.00,115.70,1.70,0.00,1.00,0.00
didok_8531202,2021-03-04T14:00:00Z,0.00,115.50,-1.30,0.01,1.00,0.00
didok_8531202,2021-03-05T14:00:00Z,0.00,115.50,-5.20,0.19,1.00,0.00
didok_8531202,2021-03-06T14:00:00Z,0.00,115.50,-7.10,0.04,2.00,2.00
didok_8531202,2021-03-07T14:00:00Z,0.00,114.50,-4.90,0.00,1.00,2.00
didok_8531202,2021-03-08T14:00:00Z,0.00,114.50,-5.10,0.00,1.00,0.00
didok_8531202,2021-03-09T14:00:00Z,0.00,115.50,-6.20,0.36,7.00,8.00
didok_8531202,2021-03-10T14:00:00Z,0.00,115.50,-6.70,0.06,4.00,8.00
didok_8531202,2021-03-11T14:00:00Z,0.00,113.50,1.30,0.06,2.00,4.00
didok_8531202,2021-03-12T14:00:00Z,0.00,113.30,-5.30,1.35,1.00,1.00
didok_8531202,2021-03-13T14:00:00Z,0.00,113.50,-4.70,0.00,1.00,1.00
didok_8531202,2021-03-14T14:00:00Z,0.00,116.30,-10.00,2.35,4.00,8.00
didok_8531202,2021-03-15T14:00:00Z,0.00,122.30,-7.30,4.41,7.00,8.00
didok_8531202,2021-03-16T14:00:00Z,0.00,124.30,-10.50,1.27,4.00,7.00
didok_8531202,2021-03-17T14:00:00Z,0.00,124.70,-9.50,0.40,4.00,7.00
didok_8531202,2021-03-18T14:00:00Z,0.00,125.50,-10.70,0.10,1.00,0.00
didok_8531202,2021-03-19T14:00:00Z,0.00,123.80,-10.20,0.00,4.00,8.00
didok_8531202,2021-03-20T14:00:00Z,0.00,123.30,-12.60,0.00,1.00,0.00
didok_8531202,2021-03-21T14:00:00Z,0.00,122.80,-7.80,0.00,4.00,8.00
didok_8531202,2021-03-22T14:00:00Z,0.00,124.50,-7.60,0.00,2.00,3.00
didok_8531202,2021-03-23T14:00:00Z,0.00,122.80,-2.90,0.00,1.00,0.00
didok_8531202,2021-03-24T14:00:00Z,0.00,121.30,-1.50,0.00,1.00,0.00
didok_8531202,2021-03-25T14:00:00Z,0.00,120.30,-0.40,0.00,2.00,4.00
didok_8531202,2021-03-26T14:00:00Z,0.00,119.30,-1.80,0.00,1.00,0.00
didok_8531202,2021-03-27T14:00:00Z,0.00,118.70,-2.30,0.65,2.00,3.00
didok_8531202,2021-03-28T14:00:00Z,0.00,116.70,-0.40,0.00,2.00,4.00
didok_8531202,2021-03-29T14:00:00Z,0.00,115.30,2.50,0.00,1.00,0.00
didok_8531202,2021-03-30T14:00:00Z,0.00,108.30,5.80,0.00,4.00,8.00
didok_8531202,2021-03-31T14:00:00Z,0.00,106.30,4.20,0.00,1.00,0.00
didok_8531202,2021-04-01T14:00:00Z,0.00,102.70,3.10,0.00,1.00,0.00
didok_8531202,2021-04-02T14:00:00Z,0.00,96.90,1.10,0.00,1.00,0.00
didok_8531202,2021-04-03T14:00:00Z,0.00,100.50,-4.00,0.03,4.00,8.00
didok_8531202,2021-04-04T14:00:00Z,0.00,98.90,-2.60,0.00,1.00,0.00
didok_8531202,2021-04-05T14:00:00Z,0.00,98.70,-0.90,0.00,4.00,8.00
didok_8531202,2021-04-06T14:00:00Z,0.00,99.70,-12.70,0.39,4.00,8.00
didok_8531202,2021-04-07T14:00:00Z,0.00,99.30,-14.10,0.33,4.00,8.00
didok_8531202,2021-04-08T14:00:00Z,0.00,98.30,-6.30,0.00,1.00,0.00
didok_8531202,2021-04-09T14:00:00Z,0.00,97.90,-4.90,0.00,4.00,8.00
didok_8531202,2021-04-10T14:00:00Z,0.00,97.70,-3.20,0.00,2.00,2.00
didok_8531202,2021-04-11T14:00:00Z,0.00,98.90,-1.30,0.37,1.00,0.00
didok_8531202,2021-04-12T14:00:00Z,0.00,111.50,-6.80,12.76,7.00,8.00
didok_8531202,2021-04-13T14:00:00Z,0.00,118.70,-8.20,3.49,3.00,5.00
didok_8531202,2021-04-14T14:00:00Z,0.00,118.70,-7.50,0.00,1.00,0.00
didok_8531202,2021-04-15T14:00:00Z,0.00,116.70,-7.70,0.18,4.00,8.00
didok_8531202,2021-04-16T14:00:00Z,0.00,114.70,-6.50,0.00,1.00,0.00
didok_8531202,2021-04-17T14:00:00Z,0.00,112.70,-4.60,0.00,4.00,8.00
didok_8531202,2021-04-18T14:00:00Z,0.00,111.70,-4.70,0.00,1.00,0.00
didok_8531202,2021-04-19T14:00:00Z,0.00,111.50,-4.20,0.00,1.00,0.00
didok_8531202,2021-04-20T14:00:00Z,0.00,110.10,-2.70,0.00,1.00,0.00
didok_8531202,2021-04-21T14:00:00Z,0.00,108.50,-1.80,0.10,1.00,0.00
didok_8531202,2021-04-22T14:00:00Z,0.00,106.50,-1.00,0.04,1.00,0.00
didok_8531202,2021-04-23T14:00:00Z,0.00,104.50,0.30,0.00,1.00,0.00
didok_8531202,2021-04-24T14:00:00Z,0.00,103.10,1.50,0.00,1.00,0.00
didok_8531202,2021-04-25T14:00:00Z,0.00,95.60,0.60,0.00,1.00,0.00
didok_8531202,2021-04-26T14:00:00Z,0.00,94.20,0.60,2.91,4.00,7.00
didok_8531202,2021-04-27T14:00:00Z,0.00,90.20,-0.10,0.00,1.00,0.00
didok_8531202,2021-04-28T14:00:00Z,0.00,88.20,-0.30,0.00,4.00,8.00
didok_8531202,2021-04-29T14:00:00Z,0.00,85.80,0.60,0.47,4.00,8.00
didok_8531202,2021-04-30T14:00:00Z,0.00,81.00,1.20,4.83,4.00,8.00
didok_8531202,2021-05-01T14:00:00Z,0.00,77.80,1.40,4.01,6.00,8.00
didok_8531202,2021-05-02T14:00:00Z,0.00,97.00,-3.70,19.01,2.00,2.00
didok_8531202,2021-05-03T14:00:00Z,0.00,89.80,-2.60,0.00,1.00,0.00
didok_8531202,2021-05-04T14:00:00Z,0.00,86.20,0.30,0.01,1.00,0.00
didok_8531202,2021-05-05T14:00:00Z,0.00,82.50,-2.90,1.39,7.00,8.00
didok_8531202,2021-05-06T14:00:00Z,0.00,83.70,-0.40,1.17,4.00,8.00
didok_8531202,2021-05-07T14:00:00Z,0.00,83.00,-2.80,3.66,7.00,8.00
didok_8531202,2021-05-08T14:00:00Z,0.00,79.20,1.50,0.33,2.00,4.00
didok_8531202,2021-05-09T14:00:00Z,0.00,66.00,3.90,0.00,2.00,3.00
didok_8531202,2021-05-10T14:00:00Z,0.00,65.20,3.00,0.50,4.00,7.00
